hotel_id,direction,description,attributes,latitude,longitude,scores
25948,"95 Highway 247 South, Warner Robins, GA 31088, Estados Unidos","El Comfort Inn & Suites at Robins Air Force Base se encuentra a menos de 1 calle de la base aérea de Robins y del Museo de Aviación. Este hotel de Warner Robins, Georgia, se encuentra a 4,8 km del club de golf de Landings y del campo de golf International City. El Anchor Glass Container Corporation, Northrop Grumman y Corporate Point se encuentran a 4,8 km. A pocos minutos se encuentran el Georgia National Fairgrounds & Agricenter, Georgia Agrirama y el aeropuerto regional de Middle Georgia.

El establecimiento ofrece conexión WiFi gratuita de alta velocidad en todas las habitaciones, centro de negocios, prensa diaria gratuita, llamadas locales gratuitas y café gratuito las 24 horas en el vestíbulo. El hotel alberga un centro de fitness y una piscina exterior de temporada con terraza.

Las habitaciones son amplias y disponen de microondas, nevera, cafetera, secador de pelo, plancha, tabla de planchar y TV por cable con HBO, CNN, ESPN y Disney Channel gratuitos. Algunas habitaciones tienen bañera hidromasaje.

El desayuno incluye huevos, carne, yogur, fruta fresca, cereales y una selección de gofres calientes. En los alrededores hay una gran variedad de restaurantes y coctelerías. En las inmediaciones también hay varias tiendas especializadas.

Los huéspedes en estancia de negocios podrán disfrutar de servicios de fax y fotocopias y tarifas competitivas para empresas. También hay 3 salas de reuniones. El establecimiento cuenta con lavadoras que funcionan con monedas y servicio de limpieza en seco. Este hotel admite mascotas por un pequeño suplemento.",,32.59666736,-83.59277666,
25953,"501 North High Street, Columbus, OH 43215, Estados Unidos","Este hotel se encuentra a poca distancia de varios lugares de interés como el centro de convenciones de Columbus y ofrece habitaciones acogedoras y modernas en pleno centro de la ciudad.

Cerca del Hampton Inn and Suites Columbus Downtown hay varios lugares de interés como la Universidad Estatal de Ohio y el Arena Grand Theatre. A pocos minutos se hallan varias galerías, restaurantes, centros comerciales y una vida nocturna de lo más animada.

El Downtown Columbus Hampton Inn and Suites ofrece desayuno diario gratuito, así como conexión gratuita a internet de alta velocidad. El hotel también cuenta con centro de fitness de última generación con piscina cubierta y sauna.",,39.97232679,-83.00272822,
25966,"150 Montgomery Street, Savannah, GA 31401, Estados Unidos","Featuring an outdoor pool and complimentary WiFi, this Springhill Suites is situated in the heart of Savannah’s historic district.  It offers rooms with a 32-inch LCD TV.

Each room is equipped with a refrigerator, microwave, sofa sleepers and well-lit work desk.  Bathrooms include free toiletries and a walk-in shower.

Hot buffet breakfast is served each morning and free coffee is available in Marriott Savannah Downtown Historic District’s lobby. Many Savannah restaurants are within 5 minutes’ walk.

The Savannah Civic Center is next door to the hotel.  Guests can reach the Telfair Museum of Art with a 10 minutes’ walk. Savannah/Hilton Head International Airport is a 16 km drive.",,32.07811449,-81.09652251,"[{'Suite con sofá cama - Cama grande': '1 sofá camay2 camas dobles grandes'}, {'Habitación con cama extragrande y sofá cama': '1 cama doble extragrande'}, {'Suite Estudio con sofá cama adaptada para personas con discapacidad auditiva - Cama extragrande': '1 cama doble extragrandey1 sofá cama'}, {'Studio Suite with Two Queen Beds and Sofa Bed - Hearing Accessible': '1 sofá camay2 camas dobles grandes'}, {'King Studio Suite with Sofa Bed and Adapted Tub - Mobility and Hearing Accessible': '1 cama doble extragrandey1 sofá cama'}, {'Personal': '8.6'}, {'Instalaciones y servicios': '8.2'}, {'Limpieza': '8.5'}, {'Confort': '8.5'}, {'Relación calidad-precio': '7.9'}, {'Ubicación': '9.2'}, {'WiFi gratis': '8.5'}]"
25978,"1073 Stevens Creek Road, Augusta, GA 30907, Estados Unidos","Este hotel está situado en Augusta, a 1,6 km del club de golf Augusta National. Ofrece una piscina cubierta climatizada y habitaciones amplias con TV de pantalla plana con canales por cable.

Las habitaciones del Holiday Inn Express Augusta North incluyen escritorio y conexión Wi-Fi gratuita. Están equipadas con cafetera y utensilios de planchado. Algunas incluyen zona de estar.

Los huéspedes del Express Augusta North podrán relajarse en el jacuzzi o visitar el gimnasio, abierto las 24 horas. El hotel también alberga un centro de negocios.

El Holiday Inn Express Augusta North se encuentra a 16 km del parque Patriots y a 8 km del Riverwalk Downtown. Hay aparcamiento público gratuito.",,33.51391272,-82.0452252,"[{'Habitación con cama extragrande.': '1 cama doble extragrande'}, {'Habitación con 2 camas grandes': '2 camas dobles grandes'}, {'Suite con 2 camas grandes': '1 sofá camay2 camas dobles grandes'}, {'Habitación con cama extragrande - Adaptada para personas de movilidad reducida': '1 cama doble extragrande'}, {'Habitación Doble con 2 camas dobles adaptada para personas con movilidad reducida': '2 camas dobles'}, {'Habitación Estándar': '1 cama individualo2 camas dobles grandes'}, {'Habitación adaptada para personas con discapacidad auditiva con cama extragrande - no fumadores': '1 cama doble extragrande'}, {'Habitación Doble para no fumadores adaptada para personas con deficiencia auditiva - 2 camas dobles': '2 camas dobles'}, {'Suite con bañera - Adaptada para personas con discapacidad auditiva / No fumadores': '1 cama doble grande'}, {'Personal': '8.7'}, {'Instalaciones y servicios': '8.6'}, {'Limpieza': '8.7'}, {'Confort': '8.7'}, {'Relación calidad-precio': '8.3'}, {'Ubicación': '8.7'}]"
25980,"452 Park West Drive, Augusta, GA 30813, Estados Unidos","Este hotel cuenta con piscina al aire libre y centro de fitness abierto las 24 horas. Se encuentra a 11 km del campo de golf Augusta National y ofrece habitaciones con TV de pantalla plana de 32 pulgadas con canales por cable y HBO.

Las modernas habitaciones del Best Western Augusta West cuentan con microondas, nevera y set de café. Disponen de conexión Wi-Fi gratuita y caja fuerte.

El West Best Western Hotel sirve un desayuno completo.

Este hotel está situado junto a la carretera interestatal 20, a 4,8 km del fuerte Gordon y de la Universidad Estatal de Augusta. El canal de Augusta está a 18 km.",,33.48075998,-82.13374883,"[{'Habitación - 1 cama extragrande - No fumadores': '1 cama doble extragrande'}, {'Habitación con 2 camas grandes - No fumadores': '2 camas dobles grandes'}, {'Suite con bañera de hidromasaje - Cama extragrande': '1 cama doble extragrande'}, {'Habitación con cama extragrande y ducha a ras de suelo - Adaptada para personas de movilidad reducida/No fumadores': '1 cama doble extragrande'}, {'Habitación con cama extragrande y bañera - Adaptada para personas de movilidad reducida/No fumadores': '1 cama doble extragrande'}, {'Habitación con cama extragrande y sofá cama - No fumadores': '1 cama doble extragrandey1 sofá cama'}, {'Personal': '8.8'}, {'Instalaciones y servicios': '8.2'}, {'Limpieza': '8.6'}, {'Confort': '8.5'}, {'Relación calidad-precio': '8.1'}, {'Ubicación': '8.7'}, {'WiFi gratis': '9.2'}]"
25984,"2123 Noland Connector, Augusta, GA 30909 , Estados Unidos","Este hotel está situado en Augusta, a solo 1,6 km del centro comercial Augusta, y cuenta con un gimnasio moderno y una bañera de hidromasaje relajante. Hay conexión WiFi gratuita y aparcamiento gratuito.

Las habitaciones del Wingate by Wyndham Augusta disponen de aire acondicionado, TV por cable, microondas, nevera y zona de estar. Los baños incluyen artículos de aseo de Neutrogena.

El Wingate Augusta sirve un desayuno caliente que incluye platos dulces y salados elaborados con ingredientes frescos de la zona.

El Wyndham ofrece servicio de limpieza en seco, llamadas locales gratuitas y prensa gratuita.

El centro histórico de Augusta está a 25 minutos en coche. Fort Gordon está a 10 km.","['Secador de pelo', 'Desayuno', 'Habitaciones sin humo', 'WiFi gratis', 'Baño privado', 'WC', 'Bañera o ducha']",33.44888811,-82.07844034,
25988,"444 Broad Street, Augusta, GA 30901, Estados Unidos","Este hotel, que ofrece piscina al aire libre y centro de fitness, está situado en Georgia, en el centro de la ciudad de Augusta. La conexión WiFi es gratuita. El centro de convenciones de Augusta se encuentra a 1,5 km.

Las habitaciones del Augusta East Holiday Inn Express son modernas. Todas ellas incluyen TV por cable, nevera pequeña, microondas, set de café y secador de pelo.

El Holiday Inn Express Augusta East alberga centro de negocios y lavandería automática. El aparcamiento es gratuito.

El paseo fluvial de Augusta queda a 1,1 km. El hotel está a 4 minutos en coche del Museo de Arte Morris y a 8 minutos en coche del club de golf The River.",,33.47264,-81.95812,
25990,"201 East Bay Street, Savannah, GA 31401, Estados Unidos",,"['Habitaciones familiares', 'Parking privado', 'Habitaciones sin humo', 'Adaptado personas de movilidad reducida', 'Piscina al aire libre', 'WiFi gratis', 'Muy buen desayuno', 'Gimnasio', 'Tetera/cafetera en todas las habitaciones', 'Recepción 24 horas']",32.080014,-81.088648,
25998,"80 Clyde East Martin Drive, Pooler, Savannah, GA 31408, Estados Unidos",,"['Habitaciones familiares', 'Traslado aeropuerto (gratis)', 'Habitaciones sin humo', 'Piscina al aire libre', 'Gimnasio', 'Parking gratis', 'Muy buen desayuno', 'Restaurante', 'Bar', 'Tipo de cocina\nAmericana']",32.13995878,-81.23840198,"[{'Habitación con cama extragrande.': '1 cama doble extragrande'}, {'Habitación con cama grande': '2 camas dobles grandes'}, {'Habitación Doble para personas de movilidad reducida con ducha a ras de suelo (no fumadores) - cama grande': '1 cama doble extragrande'}, {'Suite con cama extragrande': '1 cama doble extragrandey1 sofá cama'}, {'Suite Junior con cama extragrande': '1 cama doble extragrandey1 sofá cama'}, {'Habitación Premium con cama extragrande': '1 cama doble extragrande'}, {'Habitación Doble Premium con 2 camas dobles': '2 camas dobles grandes'}, {'Personal': '8.6'}, {'Instalaciones y servicios': '8.3'}, {'Limpieza': '8.6'}, {'Confort': '8.6'}, {'Relación calidad-precio': '7.9'}, {'Ubicación': '9.0'}]"
25999,"416 East Waldburg Street B, Savannah, GA 31401, United States, Savannah, 31401, Estados Unidos","El 2 Bedroom Renovated Townhouse in Downtown Savannah se encuentra en el centro de Savannah, a poca distancia del parque Forsyth y de la plaza Lafayette, y ofrece WiFi gratuita, aire acondicionado, microondas y cafetera. Ofrece acceso a un patio y aparcamiento privado gratuito.

El apartamento dispone de 2 dormitorios, sala de estar con TV de pantalla plana con servicios de streaming, cocina totalmente equipada con lavavajillas y horno y baño con secador de pelo. Se proporcionan toallas y ropa de cama.

También hay una puerta de seguridad para bebés.

Cerca del 2 Bedroom Renovated Townhouse in Downtown Savannah hay varios lugares de interés, como la catedral de San Juan Bautista, la plaza Monterey y la plaza Madison. El aeropuerto internacional de Savannah/Hilton Head, el más cercano, queda a 16 km.",,32.0645,-81.0919,"[{'Personal': '8.6'}, {'Instalaciones y servicios': '7.9'}, {'Limpieza': '8.3'}, {'Confort': '8.6'}, {'Relación calidad-precio': '8.0'}, {'Ubicación': '8.9'}, {'WiFi gratis': '7.5'}]"
26004,"4 Jay R Turner Drive, Pooler, Savannah, GA 31408, Estados Unidos","Este hotel de suites de Savannah (Georgia) está a pocos minutos del aeropuerto internacional de Savannah/Hilton Head, para el que ofrece un servicio de traslado gratuito. El hotel es para no fumadores y proporciona habitaciones con cocina totalmente equipada.

Todas las suites del TownePlace Suites Savannah Airport incluyen una TV por cable de pantalla plana, una cafetera y una cocina con nevera llena, fogones y lavavajillas.

El Savannah Airport Marriott TownePlace cuenta con centro de fitness, bañera de hidromasaje y aparcamiento gratuito. Además, sirve un desayuno continental todos los días y admite animales de compañía.

El Marriott TownePlace Suites se encuentra a 10 minutos en coche de la Air National Guard y a 20 minutos en coche del centro histórico de Riverstreet y del hospital St. Joseph’s Candler.",,32.14016432,-81.23420835,"[{'Estudio con cama extragrande y sofá cama': '1 cama doble extragrandey1 sofá cama'}, {'Personal': '8.8'}, {'Instalaciones y servicios': '8.3'}, {'Limpieza': '8.8'}, {'Confort': '8.5'}, {'Relación calidad-precio': '7.9'}, {'Ubicación': '9.0'}, {'WiFi gratis': '10'}]"
26014,"3125 Olentangy River Road, Columbus, OH 43202, Estados Unidos","El Staybridge Suites - University Area OSU se encuentra en Columbus y ofrece un centro de fitness. Se ofrece un desayuno completo gratuito a todos los huéspedes.

Algunas habitaciones tienen zona de estar. El Staybridge Suites University Area O proporciona WiFi gratuita en todas las instalaciones. Hay TV de pantalla plana por cable.

La recepción está abierta las 24 horas. El establecimiento alberga un centro de fitness y un centro de negocios.

El Staybridge Suites - University Area OSU se encuentra a 3,9 km del centro histórico de Ohio y a 5 km del parque natural Resources. El aeropuerto más cercano es el aeropuerto internacional de Port Columbus, situado a 12 km del Staybridge Suites - University Area OSU.","['Habitaciones familiares', 'Buen desayuno', 'Habitaciones sin humo', 'Adaptado personas de movilidad reducida', 'WiFi gratis', 'Piscina interior', 'Gimnasio', 'Parking gratis', 'Bar']",40.024643,-83.026253,"[{'Habitación Doble con ducha adaptada para personas con movilidad reducida - Cama extragrande - No fumadores': '1 cama doble extragrandey1 sofá cama'}, {'Habitación de 1 dormitorio con ducha adaptada para personas con movilidad reducida - Cama grande': '1 sofá camay1 cama doble grande'}, {'Suite Estudio con cama extragrande': '1 cama doble extragrandey1 sofá cama'}, {'Suite Estudio con 2 camas grandes': '2 camas dobles grandes'}, {'Suite de 1 dormitorio con 1 cama extragrande - No fumadores': '1 cama doble extragrandey1 sofá cama'}, {'Habitación Estándar': '1 cama doble extragrandeo2 camas dobles grandes'}, {'Suite Estudio con cama extragrande y ducha a ras de suelo adaptada para personas de movilidad reducida - No fumadores': '1 cama doble extragrandey1 sofá cama'}, {'Habitación con cama extragrande y ducha a ras de suelo - adaptada para personas con discapacidad auditiva': '1 cama doble extragrande'}, {'Personal': '8.8'}, {'Instalaciones y servicios': '8.5'}, {'Limpieza': '8.5'}, {'Confort': '8.4'}, {'Relación calidad-precio': '8.3'}, {'Ubicación': '8.7'}, {'WiFi gratis': '8.8'}]"
