hotel_id,direction,description,attributes,latitude,longitude,scores
765,"3113 Stonecastle Road, Orlando, FL 32822, Estados Unidos","Located just 13 km from Amway Center, Pily's Vintage Stay Room Full Bed provides accommodation in Orlando with access to an outdoor swimming pool, a tennis court, as well as a shared kitchen. The air-conditioned accommodation is 13 km from Church Street Station, and guests can benefit from private parking available on site and free WiFi. The property is non-smoking and is set 15 km from Camping World Stadium.

The homestay is equipped with a flat-screen TV. The property offers quiet street views.

Guests can also relax in the shared lounge area.

Addition Financial Arena is 20 km from the homestay, while Florida Mall is 21 km away. The nearest airport is Orlando Executive Airport, 7 km from Pily's Vintage Stay Room Full Bed.",,28.5077943,-81.2807689,[{'Habitación Doble Estándar con baño compartido': '1 cama doble'}]
830,"South Gunby Avenue 1209, Tampa, 33606, Estados Unidos","Boasting air-conditioned accommodation with a patio, Lil' Hyde Out Quiet Hyde Park Apt is set in Tampa. Both free WiFi and parking on-site are accessible at the apartment free of charge. The property is non-smoking and is located 3.7 km from Amalie Arena.

The 1-bedroom apartment is fitted with a living room with a TV, a fully equipped kitchen with an oven and a microwave, and 1 bathroom with a hair dryer. Towels and bed linen are offered in the apartment. For added privacy, the accommodation features a private entrance.

Raymond James Stadium is 7.1 km from Lil' Hyde Out Quiet Hyde Park Apt, while 1 800 Ask Gary Amphitheatre is 18 km from the property. The nearest airport is Tampa International Airport, 7 km from the accommodation.",,27.9313248,-82.4797826,[]
855,"7410 Meadow Drive, Tampa, FL 33634, Estados Unidos",,"['Ropa de cama', 'Nevera', 'Parking gratis', 'Microondas', 'Terraza', 'WiFi gratis', 'Zona de cocina']",28.01677099,-82.55621108,[{'Apartamento de 1 dormitorio': '2 camas dobles'}]
866,"8314 Civic Rd , Tampa, 33615, Estados Unidos","El Getaway to Iki Tampa ofrece alojamiento en Tampa, a 16 km del Amalie Arena, a 21 km de los jardines Busch y a 22 km de Adventure Island. Se encuentra a 10 km del estadio Raymond James y ofrece WiFi gratuita en todas las instalaciones.

Esta casa cuenta con aire acondicionado, zona de estar, cocina con nevera y TV.

La casa está a 23 km del anfiteatro 1 800 Ask Gary y de la Universidad del Sur de Florida. El aeropuerto más cercano es el aeropuerto internacional de Tampa, ubicado a 5 km del Getaway to Iki Tampa.",,27.99339,-82.575712,[]
877,"391 Pendant Court, Celebration, Orlando, FL 34747, Estados Unidos","Esta villa con terraza está a 8,5 km de Disney's Animal Kingdom y dispone de jardín con piscina exterior y spa. Hay WiFi gratuita, y Disney's Hollywood Studios está a 9,4 km.

El The Encore Fantasy 8BR dispone de cocina completa, sala de juegos, hockey de mesa, 10 TV de pantalla plana, consola PlayStation 4 y habitaciones temáticas, incluyendo habitación Mickey Mouse y Buscando a Nemo.

En el Encore Fantasy 8BR de Kissimmee hay además conserje, aparcamiento gratuito, parque acuático público y servicio de traslado gratuito a parques temáticos.

Se puede jugar al tenis en el establecimiento, y el golf es una actividad habitual en la zona. El establecimiento se halla a 12,8 km de Disney's Epcot, a 14,8 km de Magic Kingdom y a 31 km del aeropuerto internacional de Orlando, el más cercano.",,28.29385436,-81.58976841,"[{'Personal': '10'}, {'Instalaciones y servicios': '10'}, {'Limpieza': '10'}, {'Confort': '10'}, {'Relación calidad-precio': '9.5'}, {'Ubicación': '10'}]"
880,"17124 Blessing Drive, Clermont FL 34714, Orlando, FL 34714, Estados Unidos","El New (2022) Modern & Spacious Townhouse near Disney se encuentra en Orlando y ofrece alojamiento con aire acondicionado, piscina privada, vistas al jardín y patio. Ofrece acceso a un balcón, pista de tenis, aparcamiento privado gratuito y WiFi gratuita. Este establecimiento para no fumadores se encuentra a 19 km del parque temático Disney's Animal Kingdom.

La casa es amplia y cuenta con terraza, vistas a la piscina, 4 dormitorios, sala de estar, TV de pantalla plana, cocina equipada con lavavajillas y horno y 3 baños con ducha a ras de suelo. Los huéspedes pueden disfrutar del ambiente de los alrededores desde una zona de comedor al aire libre o mantenerse calientes junto a la chimenea en los días más fríos. La casa ofrece ropa de cama, toallas y servicio de lavandería.

El establecimiento alberga un bar.

La casa tiene una zona de picnic donde podrá pasar el día al aire libre.

La casa está a 20 km del parque acuático Disney's Blizzard Beach y a 21 km del ESPN Wide World of Sports. El aeropuerto más cercano es el aeropuerto internacional de Orlando, ubicado a 46 km del New (2022) Modern & Spacious Townhouse near Disney.",,28.3653702,-81.6711434,"[{'Personal': '9.6'}, {'Instalaciones y servicios': '10'}, {'Limpieza': '9.9'}, {'Confort': '9.9'}, {'Relación calidad-precio': '9.7'}, {'Ubicación': '8.7'}]"
894,"South Gunby Avenue 1209, Tampa, 33606, Estados Unidos","Featuring air-conditioned accommodation with a patio, Grande Hyde Out by Brightwild RARE Find is set in Tampa. Both free WiFi and parking on-site are available at the holiday home free of charge. The property is non-smoking and is situated 3.7 km from Amalie Arena.

The spacious holiday home features 4 bedrooms, a TV, a fully equipped kitchen with a dishwasher and an oven, a washing machine, and 3 bathrooms with a bath. Towels and bed linen are featured in the holiday home. For added privacy, the accommodation features a private entrance.

Raymond James Stadium is 7.1 km from Grande Hyde Out by Brightwild RARE Find, while 1 800 Ask Gary Amphitheatre is 18 km away. The nearest airport is Tampa International Airport, 7 km from the accommodation.","['Parking gratis', 'Cocina', 'Utensilios de cocina', 'Fogones', 'Horno', 'WiFi gratis', 'Lavadora', 'Parking en la calle']",27.9313248,-82.4797826,[]
899,"1102 Darnaby Way, Orlando, FL 32824, Estados Unidos",,"['Aire acondicionado', 'Parking gratis', 'Jardín', 'Habitaciones sin humo', 'Terraza', 'Habitaciones familiares', 'WiFi gratis', 'Piscina al aire libre']",28.3705578,-81.3477835,[]
974,"Orlando, 32819, Estados Unidos",,"['Aire acondicionado', 'Parking gratis', 'Barbacoa', 'Habitaciones sin humo', 'WiFi gratis', 'Ascensor', 'Piscina']",28.427708,-81.446349,[]
1009,"1846 Margaret Street, Jacksonville, FL 32204, Estados Unidos","El Upscale Condo Full Kitchen Balcony Rooftop Pool es un establecimiento con centro de fitness situado en Jacksonville, a menos de 1 km del Museo de Arte y Jardines de Cummer, a 2,6 km del centro de convenciones Prime F. Osborn III y a 3,6 km del Museo de Ciencia e Historia. Este apartamento cuenta con piscina en la azotea, jardín, zona de barbacoa, WiFi gratuita y aparcamiento privado gratuito. El establecimiento cuenta con solárium, zona de picnic y vistas al lago y a la ciudad.

Todos los alojamientos incluyen zona de estar con sofá, zona de comedor y cocina totalmente equipada con lavavajillas, horno, microondas y tostadora. Los alojamientos están equipados con aire acondicionado, armario y TV de pantalla plana. Algunos alojamientos del complejo de apartamentos tienen balcón. Todos los alojamientos disponen de vestidor y cafetera.

El apartamento está a 3,6 km del teatro Florida y a 4,4 km del teatro Jacksonville. El aeropuerto más cercano es el aeropuerto internacional de Jacksonville, ubicado a 24 km del Upscale Condo Full Kitchen Balcony Rooftop Pool.",,30.3097644,-81.6804192,"[{'Apartamento de 1 dormitorio': '1 cama doble extragrande'}, {'Apartamento de 1 dormitorio': '1 cama dobley1 cama doble extragrande'}, {'Personal': '9.7'}, {'Instalaciones y servicios': '9.8'}, {'Limpieza': '9.5'}, {'Confort': '9.5'}, {'Relación calidad-precio': '9.5'}, {'Ubicación': '10'}]"
1027,"1508 Southwest 47th Street, Cabo Coral, FL 33914, Estados Unidos","El Cape Paradise B & B, situado en Cape Coral, a 46 km de Fishermen's Village, ha sido reformado recientemente y ofrece piscina al aire libre y vistas a la piscina. Este establecimiento sostenible se encuentra a 29 km de la Cámara de Comercio de Sanibel y a 32 km del faro de Sanibel. Hay solárium, WiFi gratuita y aparcamiento privado gratuito.

Todos los alojamientos están equipados con aire acondicionado, TV con servicios de streaming, lavavajillas, cafetera, bañera de hidromasaje, artículos de aseo gratuitos y escritorio. También hay zona de comedor y cocina totalmente equipada con horno, tostadora y nevera. Todos los alojamientos incluyen ropa de cama y toallas.

El establecimiento alberga un bar y un salón.

El establecimiento alberga una zona de picnic al aire libre.

El establecimiento se encuentra a 35 km del Museo Bailey Matthews Shell y a 50 km del cine Silverspot. El aeropuerto más cercano es el aeropuerto internacional Southwest Florida, ubicado a 29 km del Cape Paradise B & B.","['Parking gratis', 'Bar', 'Habitaciones sin humo', 'Habitaciones familiares', 'WiFi gratis', 'Piscina al aire libre']",26.5645017,-82.0052472,
1030,"2880 Post Street, Jacksonville, 32205, Estados Unidos","El Adorable 1 BR - Heart of Riverside - Sleeps 5 ofrece aire acondicionado y se encuentra en Jacksonville, a 2,7 km del Museo de Arte y Jardines Cummer y a 4,6 km del centro de convenciones Prime F. Osborn III. Este apartamento se encuentra a 5 km del Museo de Ciencia e Historia y a 5,8 km del teatro Jacksonville.

Apartamento de 1 dormitorio con conexión WiFi gratuita, TV, lavadora y cocina con lavavajillas y horno. Se proporcionan toallas y ropa de cama.

El apartamento se encuentra a 5,8 km del teatro Florida y a 7,3 km del Muro Memorial de los Veteranos. El aeropuerto más cercano es el aeropuerto internacional de Jacksonville, ubicado a 26 km del Adorable 1 BR - Heart of Riverside - Sleeps 5.","['James and Downing Park\n350 m', 'Powers Park\n650 m', 'Parking gratis', 'Peace Memorial Park\n800 m', 'Cameron Park\n800 m', 'Willowbranch Rose Garden\n650 m', 'WiFi gratis', 'Willow Branch Park\n700 m', 'Belvedere Park 2\n900 m', 'Willowbranch Park\n650 m']",30.313017,-81.701271,[{'Casa': '1 cama doble grande'}]
1045,"4444 Summer Flowers Place, Kissimmee, 34746, Estados Unidos","Located in Kissimmee, 11 km from Gatorland and 14 km from Disney Springs, SUPER LUXE- SLEEPs 17 W DESIGNs & NEAR Disney offers air conditioning. Both free WiFi and parking on-site are available at the holiday home free of charge. The property is non-smoking and is situated 15 km from ESPN Wide World of Sports.

The spacious holiday home is equipped with 5 bedrooms, a TV and a fully equipped kitchen that provides guests with a microwave, a fridge, a washing machine and kitchenware. Towels and bed linen are provided in the holiday home.

Disney's Boardwalk is 15 km from SUPER LUXE- SLEEPs 17 W DESIGNs & NEAR Disney, while Disney's Hollywood Studios is 15 km away. The nearest airport is Orlando International Airport, 21 km from the accommodation.",,28.29975109,-81.45862106,[]
1401,"4006 Southeast 11th Avenue, Cabo Coral, FL 33904, Estados Unidos","Located in Cape Coral, Waterfront, Outdoor kitchen, Heated Pool, Canal provides accommodation with private pool, free WiFi and free private parking for guests who drive. The air-conditioned accommodation is 49 km from Fishermen's Village. The property is non-smoking and is situated 27 km from Sanibel Chamber of Commerce.

The spacious holiday home is equipped with 1 bedroom, a flat-screen TV and a fully equipped kitchen that provides guests with a dishwasher, an oven, a washing machine, a microwave and a fridge. Towels and bed linen are provided in the holiday home.

Guests can also relax in the garden.

Sanibel Lighthouse is 30 km from the holiday home, while Bailey Matthews Shell Museum is 33 km away. The nearest airport is Southwest Florida International Airport, 27 km from Waterfront, Outdoor kitchen, Heated Pool, Canal.",,26.5771489,-81.9516484,[{'Casa con 1 dormitorio': '1 cama doble'}]
1406,"Orlando, 32819, Estados Unidos","El Beautiful Home In Orlando With Wifi, Internet And Jacuzzi está muy bien situado en el distrito Universal Orlando Resort Area de Orlando, a 3,6 km del SeaWorld Orlando y a 3,9 km de The Wheel at ICON Park Orlando, y cuenta con parque infantil y recepción 24 horas. Este alojamiento con aire acondicionado se encuentra a 3,5 km del centro de convenciones de Orange County y ofrece aparcamiento privado y WiFi gratuita.

El apartamento incluye 3 dormitorios y cocina con lavavajillas, microondas y cafetera.

El SeaWorld's Discovery Cove se encuentra a 4 km del apartamento, mientras que el centro comercial Florida Mall está a 8,5 km. El aeropuerto más cercano es el aeropuerto internacional de Orlando, ubicado a 13 km del Beautiful Home In Orlando With Wifi, Internet And Jacuzzi.",,28.4252,-81.4446,[]
1419,"Cabo Coral, 33904, Estados Unidos","El Waterfront Orchid se encuentra en Cape Coral, a 48 km de Fishermen's Village y a 24 km de la Cámara de Comercio de Sanibel, y ofrece alojamiento con aire acondicionado, patio y WiFi gratuita. Esta casa también tiene piscina privada.

La casa cuenta con 3 dormitorios, TV por cable, cocina equipada con lavavajillas y horno, lavadora y 2 baños con bañera o ducha. Se proporcionan toallas y ropa de cama.

La casa está a 27 km del faro de Sanibel y a 30 km del Museo Bailey Matthews Shell. El aeropuerto más cercano es el aeropuerto internacional Southwest Florida, ubicado a 24 km del Waterfront Orchid.",,26.57252,-81.940673,"[{'Personal': '6.3'}, {'Instalaciones y servicios': '9.2'}, {'Limpieza': '9.2'}, {'Confort': '10'}, {'Relación calidad-precio': '8.3'}, {'Ubicación': '10'}, {'Puntuación alta para Cabo Coral': 'Puntuación baja para Cabo Coral'}]"
1428,"Celebration, Orlando, 34747, Estados Unidos","El Upscale Townhome Close to Walt Disney World! está situado en Orlando, a 4,7 km del Disney's Animal Kingdom y a 6,9 km del parque acuático Disney's Blizzard Beach. Ofrece alojamiento con aire acondicionado, balcón y conexión WiFi gratuita. El alojamiento tiene vistas al lago y patio. Hay recepción 24 horas y aparcamiento.

Esta casa amplia está situada en la planta baja y cuenta con 4 dormitorios, TV de pantalla plana con canales por cable y cocina totalmente equipada con lavavajillas, horno, lavadora, microondas y tostadora. Se proporcionan toallas y ropa de cama. El establecimiento cuenta con zona de comedor al aire libre.

La casa está a 7,3 km del ESPN Wide World of Sports y a 8,3 km de Disney's Hollywood Studios. El aeropuerto más cercano es el aeropuerto internacional de Orlando, ubicado a 33 km del Upscale Townhome Close to Walt Disney World!.",,28.34285273,-81.59226438,"[{'Personal': '10'}, {'Instalaciones y servicios': '9.4'}, {'Limpieza': '10'}, {'Confort': '10'}, {'Relación calidad-precio': '9.4'}, {'Ubicación': '10'}]"
