business_id,categories,name,address,post_code,city,state,latitude,longitude,url,attributes,avg_rating,num_of_reviews,source
0x87f896292bc4cecf:0xb58865dbce50f83c,hotel,The Plaza Hotel & Suites,1202 W Clairemont Ave,54701,Eau Claire,WI,44.7942332,-91.5199775,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87f896292bc4cecf:0xb58865dbce50f83c?authuser=-1&hl=en&gl=us,,3.8,107,google_maps
0x880e2ca9ef45c823:0xa44c28f6064ed7ec, hotel,Chi Bar,301 E North Water St,60611,Chicago,IL,41.8892096,-87.6195619,https://www.google.com/maps/place//data=!4m2!3m1!1s0x880e2ca9ef45c823:0xa44c28f6064ed7ec?authuser=-1&hl=en&gl=us,"Dine-in, Delivery, Wheelchair accessible entrance, Fast service, Great beer selection, Great cocktails, Alcohol, Beer, Cocktails, Hard liquor, Wine, Restroom, Casual, Groups, Tourists",3.8,5,google_maps
0x80c2bec6ff459819:0x4dc95caccc85c3dd, boutique,Roseark,1111 N Crescent Heights Blvd,90046,West Hollywood,CA,34.0911753,-118.3663628,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2bec6ff459819:0x4dc95caccc85c3dd?authuser=-1&hl=en&gl=us,"In-store pickup, In-store shopping, Wheelchair accessible entrance, Quick visit, Checks, Credit cards",4.8,14,google_maps
0x889388c71e833deb:0x34fe6f743833bf0c, hotel,Panama City Beach Vacation Rentals by Vacasa,106 N Gulf Blvd Unit 106J,32413,Panama City Beach,FL,30.2141284,-85.852583,https://www.google.com/maps/place//data=!4m2!3m1!1s0x889388c71e833deb:0x34fe6f743833bf0c?authuser=-1&hl=en&gl=us,Wheelchair accessible entrance,3.4,68,google_maps
0x89c812771a3982eb:0x222dd1cd4681db2b, boutique,Sass Resale Boutique,10866 York Rd,21030,Cockeysville,MD,39.4831345,-76.644905,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c812771a3982eb:0x222dd1cd4681db2b?authuser=-1&hl=en&gl=us,"Curbside pickup, Delivery, In-store pickup, In-store shopping, Mask required, Staff wear masks, Staff required to disinfect surfaces between visits, Safety dividers at checkout, Wheelchair accessible parking lot, Quick visit, Debit cards, NFC mobile payments, Credit cards, Buys used goods, Wi-Fi, Identifies as veteran-led, Identifies as women-led",4.5,68,google_maps
0x8642054093dfc3b3:0x728e568cef32e634,hotel,Guest House FPCTX,,,,,28.6816351,-96.5579947,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8642054093dfc3b3:0x728e568cef32e634?authuser=-1&hl=en&gl=us,,3.8,8,google_maps
0x864a302b81f11b81:0x9fa2a5f88d729a75,lodge,The Lodge,2528 Shannon Rd E,75482,Sulphur Springs,TX,33.1426675,-95.5402109,https://www.google.com/maps/place//data=!4m2!3m1!1s0x864a302b81f11b81:0x9fa2a5f88d729a75?authuser=-1&hl=en&gl=us,,4.3,3,google_maps
0x86fbb7002c7a9401:0xf06d5fd114050945, hotel,Pipeliners RV Park,2132 N Tripp Ave,79763,Odessa,TX,31.8389451,-102.4769299,https://www.google.com/maps/place//data=!4m2!3m1!1s0x86fbb7002c7a9401:0xf06d5fd114050945?authuser=-1&hl=en&gl=us,Good for kids,4.8,4,google_maps
0x54905797de62850f:0x786f8128bc9a19ff,motel,Stevenson Motel,33330 Pacific Hwy S,98003,Federal Way,WA,47.3018226,-122.312597,https://www.google.com/maps/place//data=!4m2!3m1!1s0x54905797de62850f:0x786f8128bc9a19ff?authuser=-1&hl=en&gl=us,,3.7,8,google_maps
0x89c811b46128e0b1:0xb52d75a00ca7fdef,boutique,Boutique W,2360 W Joppa Rd # 114,21093,Lutherville-Timonium,MD,39.4198866,-76.66842849999999,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c811b46128e0b1:0xb52d75a00ca7fdef?authuser=-1&hl=en&gl=us,"In-store shopping, Wheelchair accessible entrance, Quick visit",4.1,7,google_maps
0x549101b24a3dc8d1:0xd212486561d4ac95,travellers lodge,angels house cleaning inc,,,,,47.3345294,-122.285874,https://www.google.com/maps/place//data=!4m2!3m1!1s0x549101b24a3dc8d1:0xd212486561d4ac95?authuser=-1&hl=en&gl=us,,1.9,8,google_maps
0x87c11d1d95b0a295:0xd08b943cba783567,boutique,francescas,18801 East 39th St S Suite 2024,64057,Independence,MO,39.0450227,-94.3576395,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87c11d1d95b0a295:0xd08b943cba783567?authuser=-1&hl=en&gl=us,Wheelchair accessible entrance,3.8,6,google_maps
0x89d343a478da789d:0xf07efa30133cd1e5,hotel,Holiday Inn,114 Buffalo Ave,14303,Niagara Falls,NY,43.0837942,-79.06093059999999,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89d343a478da789d:0xf07efa30133cd1e5?authuser=-1&hl=en&gl=us,,3.4,5,google_maps
0x862d0297192dcd87:0xd36b62a3f25f7c0e,motel,Travelers Motel,716 S Lincoln Ave,71667,Star City,AR,33.9348365,-91.8441974,https://www.google.com/maps/place//data=!4m2!3m1!1s0x862d0297192dcd87:0xd36b62a3f25f7c0e?authuser=-1&hl=en&gl=us,,2.2,5,google_maps
0x54955c44ea6a4bc7:0x1b86bd85a5102763,boutique,francescas,1001 N Arney Rd #417,97071,Woodburn,OR,45.1561405,-122.878519,https://www.google.com/maps/place//data=!4m2!3m1!1s0x54955c44ea6a4bc7:0x1b86bd85a5102763?authuser=-1&hl=en&gl=us,NFC mobile payments,4.3,8,google_maps
0x87185104768b4713:0x2bc4e099e26645c1, boutique,Smash Bangles,328 S Guadalupe St ste h,87501,Santa Fe,NM,35.6852187,-105.9459695,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87185104768b4713:0x2bc4e099e26645c1?authuser=-1&hl=en&gl=us,"Curbside pickup, In-store pickup, In-store shopping, Staff wear masks, Wheelchair accessible entrance, Wheelchair accessible parking lot, Quick visit, Credit cards, LGBTQ friendly, Identifies as women-led",5.0,18,google_maps
0x89de774e781a7063:0x61ce5e72bb2e2530, boutique,Azalea,3770 Carman Rd,12303,Guilderland,NY,42.7226823,-73.9362577,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89de774e781a7063:0x61ce5e72bb2e2530?authuser=-1&hl=en&gl=us,"In-store shopping, Onsite services, Online appointments, Delivery, Staff required to disinfect surfaces between visits, Wheelchair accessible parking lot, LGBTQ friendly, Gender-neutral restroom, Identifies as women-led",4.8,18,google_maps
0x89b35f78bed478ff:0x965347178ea0464c,motel,Budget Inn-Staunton,816 Greenville Ave,24401,Staunton,VA,38.1348136,-79.0658677,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89b35f78bed478ff:0x965347178ea0464c?authuser=-1&hl=en&gl=us,,2.5,78,google_maps
0x89b0890ec857a251:0x636cdda085276932,boutique,"Three Cabanas, A Lilly Pulitzer Premier Specialty Store",,,,,37.2716068,-76.7062768,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89b0890ec857a251:0x636cdda085276932?authuser=-1&hl=en&gl=us,"Curbside pickup, Delivery, In-store pickup, In-store shopping, Quick visit, Identifies as women-led",4.8,16,google_maps
0x876c65c10cba4e23:0x58546f2dc5f571c8,hotel,Super 8 Denver International Airport,7010 Tower Rd,80249,Denver,CO,39.8240577,-104.7712827,https://www.google.com/maps/place//data=!4m2!3m1!1s0x876c65c10cba4e23:0x58546f2dc5f571c8?authuser=-1&hl=en&gl=us,,4.3,3,google_maps
0x88f504f81f65e0d1:0xb44043d869bb7ba3, boutique,Sole Boutique,1245 Caroline St NE #100,30307,Atlanta,GA,33.7582939,-84.34784859999999,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88f504f81f65e0d1:0xb44043d869bb7ba3?authuser=-1&hl=en&gl=us,Debit cards,4.7,8,google_maps
0x88f5073f28ff57dd:0xe1a6008541d7f5a4,boutique,COCO + MISCHA,675 Ponce De Leon Ave NE N220,30308,Atlanta,GA,33.7727241,-84.3663864,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88f5073f28ff57dd:0xe1a6008541d7f5a4?authuser=-1&hl=en&gl=us,"Wheelchair accessible elevator, Debit cards, LGBTQ friendly, Transgender safespace",4.9,8,google_maps
0x80c2c1a8cff566b3:0x5173b9bf67177ff1, boutique,Pier 1,545 N Glendale Ave,91206,Glendale,CA,34.1546203,-118.2441363,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c1a8cff566b3:0x5173b9bf67177ff1?authuser=-1&hl=en&gl=us,"Wheelchair accessible entrance, Debit cards, NFC mobile payments, Assembly service",3.9,48,google_maps
0x808113295f2a4a3d:0x7a1ccf58f6e85002,retreat center,Rivers Bend Retreat Center,18450 Rays Rd,95466,Philo,CA,39.0573837,-123.45126,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808113295f2a4a3d:0x7a1ccf58f6e85002?authuser=-1&hl=en&gl=us,Wheelchair accessible entrance,4.8,4,google_maps
0x89c6c772a408452f:0x82084130bb131139, boutique,Pandora Jewelry,901 Market St Unit 1055,19107,Philadelphia,PA,39.9520683,-75.1561203,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c6c772a408452f:0x82084130bb131139?authuser=-1&hl=en&gl=us,"In-store pickup, In-store shopping, Mask required, Staff required to disinfect surfaces between visits, Safety dividers at checkout, Wheelchair accessible entrance, Quick visit",4.6,38,google_maps
0x864c112bbd067d25:0xe936945c68f48865, boutique,Elie Tahari,820 W Stacy Rd,75013,Allen,TX,33.1323989,-96.6588118,https://www.google.com/maps/place//data=!4m2!3m1!1s0x864c112bbd067d25:0xe936945c68f48865?authuser=-1&hl=en&gl=us,"Wheelchair accessible entrance, Debit cards",4.2,27,google_maps
0x87d220f4fdbc380b:0x79ae383cc180be4b,hotel,Best Western Fiddlers Inn - Closed,601 Sylamore Ave,72560,Mountain View,AR,35.8731304,-92.1023994,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87d220f4fdbc380b:0x79ae383cc180be4b?authuser=-1&hl=en&gl=us,,3.2,14,google_maps
0x4cca8a6ce8186c6d:0x417dcebe62805f4c, retreat center,Pok-O-MacCready Camps,1391 Reber Rd N,12996,Willsboro,NY,44.3750114,-73.45554349999999,https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca8a6ce8186c6d:0x417dcebe62805f4c?authuser=-1&hl=en&gl=us,Wheelchair accessible entrance,4.5,18,google_maps
0x865b4bbab94816e9:0xdc5a02c4a4ccfe64,boutique,The Tree House,701 S Capital of Texas Hwy #480d,78746,West Lake Hills,TX,30.2908715,-97.8256753,https://www.google.com/maps/place//data=!4m2!3m1!1s0x865b4bbab94816e9:0xdc5a02c4a4ccfe64?authuser=-1&hl=en&gl=us,"In-store pickup, In-store shopping, Wheelchair accessible entrance, Quick visit, Checks, Debit cards, Credit cards, Identifies as women-led",4.9,15,google_maps
0x52b7b8912969c3f9:0xa231ff31e10597e4, boutique,Gliks,112 Main Ave S,56470,Park Rapids,MN,46.9215597,-95.0596386,https://www.google.com/maps/place//data=!4m2!3m1!1s0x52b7b8912969c3f9:0xa231ff31e10597e4?authuser=-1&hl=en&gl=us,"In-store pickup, In-store shopping, Delivery, Mask required, Wheelchair accessible entrance, Wheelchair accessible parking lot, Quick visit, Debit cards, Credit cards",4.5,27,google_maps
0x863f57cb9521bbd1:0x8000ed4a21902a01,hotel,Hotel Crosby,3201 US-90,77532,Crosby,TX,29.8990415,-95.0565655,https://www.google.com/maps/place//data=!4m2!3m1!1s0x863f57cb9521bbd1:0x8000ed4a21902a01?authuser=-1&hl=en&gl=us,,3.0,5,google_maps
0x885c016d6379fcb7:0xad61066e986da990,lodge,White Oaks Cabin,2136 Bluff Mountain Rd,37876,Sevierville,TN,35.8025944,-83.6578193,https://www.google.com/maps/place//data=!4m2!3m1!1s0x885c016d6379fcb7:0xad61066e986da990?authuser=-1&hl=en&gl=us,,5.0,6,google_maps
0x87009a3c93508693:0x342d46b01108e7e4,lodge,RO Ranch - Dugout,,,,,34.985481799999995,-100.7732018,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87009a3c93508693:0x342d46b01108e7e4?authuser=-1&hl=en&gl=us,,5.0,3,google_maps
0x87009a19052593e7:0x9af02fcf64f0953e,lodge,RO Ranch - Cabin,,,,,34.9898974,-100.7809035,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87009a19052593e7:0x9af02fcf64f0953e?authuser=-1&hl=en&gl=us,,4.5,2,google_maps
0x88e5b70848b62361:0xedaefba2370c6489,boutique,Meow and Barks Boutique,1537 San Marco Blvd,32207,Jacksonville,FL,30.3096959,-81.6603585,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e5b70848b62361:0xedaefba2370c6489?authuser=-1&hl=en&gl=us,"In-store shopping, Wheelchair accessible entrance, Quick visit",4.4,35,google_maps
0x89c99ea1cb202c17:0x48521166da6b2fa,hotel,Fairfield Inn by Marriott Chambersburg,I-81 At Exit 14/1122 Wayne Avenue,17201,Chambersburg,PA,39.9069031,-77.6482558,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c99ea1cb202c17:0x48521166da6b2fa?authuser=-1&hl=en&gl=us,,3.6,148,google_maps
0x89dfd3fb13ca92c9:0xd2c85546533ff76b, boutique,The Pretty Hot Mess,139 Saratoga Ave,12803,South Glens Falls,NY,43.2865067,-73.6385935,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89dfd3fb13ca92c9:0xd2c85546533ff76b?authuser=-1&hl=en&gl=us,"In-store pickup, In-store shopping, Mask required, Staff wear masks, Staff get temperature checks, Staff required to disinfect surfaces between visits, Wheelchair accessible entrance, Wheelchair accessible parking lot, Quick visit, Debit cards, Credit cards",4.9,78,google_maps
0x52b6bd8fd32b6f73:0xff853be112d47631,boutique,Purple Fern Bath Company,719 Laurel St,56401,Brainerd,MN,46.355918,-94.1980749,https://www.google.com/maps/place//data=!4m2!3m1!1s0x52b6bd8fd32b6f73:0xff853be112d47631?authuser=-1&hl=en&gl=us,"Curbside pickup, In-store pickup, In-store shopping, Delivery, Wheelchair accessible entrance, Quick visit, Debit cards, NFC mobile payments, Credit cards, LGBTQ friendly, Identifies as women-led",5.0,15,google_maps
0x80dce57cefb1e811:0x2ad88bcc13888cff, boutique,AMĒNAH,470 S Coast Hwy,92651,Laguna Beach,CA,33.541114,-117.7822745,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dce57cefb1e811:0x2ad88bcc13888cff?authuser=-1&hl=en&gl=us,"Curbside pickup, Delivery, In-store pickup, In-store shopping, Quick visit, LGBTQ friendly, Transgender safespace, Identifies as women-led",5.0,13,google_maps
0x88531f4c9e29565d:0x58fea9ce88afa719,boutique,African American Fashion & Boutique,616 N English St B,27405,Greensboro,NC,36.0858069,-79.7564701,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88531f4c9e29565d:0x58fea9ce88afa719?authuser=-1&hl=en&gl=us,"In-store pickup, In-store shopping, Quick visit, Debit cards, Credit cards, Gender-neutral restroom, Identifies as Black-owned",4.8,18,google_maps
0x863f60592172246d:0x563124a4c73a1166,lodge,La Porte Lodge 857 AF&AM,201 S 2nd St,77571,La Porte,TX,29.6639953,-95.0213024,https://www.google.com/maps/place//data=!4m2!3m1!1s0x863f60592172246d:0x563124a4c73a1166?authuser=-1&hl=en&gl=us,,4.3,8,google_maps
0x882d7fe2ce4d5f29:0x35d356d0a81cda09,motel,Knights Inn Erie Downtown,205 W 10th St,16501,Erie,PA,42.1236562,-80.086219,https://www.google.com/maps/place//data=!4m2!3m1!1s0x882d7fe2ce4d5f29:0x35d356d0a81cda09?authuser=-1&hl=en&gl=us,,2.1,13,google_maps
0x86345ee8e8e63033:0x437ac872e9a29dda,motel,Budget Inn,250 N Constitution Ave,71822,Ashdown,AR,33.6732917,-94.1304364,https://www.google.com/maps/place//data=!4m2!3m1!1s0x86345ee8e8e63033:0x437ac872e9a29dda?authuser=-1&hl=en&gl=us,,3.4,8,google_maps
0x88dd7cd638aa0a47:0xf71f1cd05dc2a8ed,resort hotel,Classic Management,1536 Sunrise Plaza Dr #100,34714,Clermont,FL,28.3695554,-81.6814875,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88dd7cd638aa0a47:0xf71f1cd05dc2a8ed?authuser=-1&hl=en&gl=us,,4.5,2,google_maps
0x8858d151e5c4be03:0x21c8ad0dcb5ac81c, retreat center,Ramah Darom,70 Darom Ln,30525,Clayton,GA,34.9447212,-83.49580379999999,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8858d151e5c4be03:0x21c8ad0dcb5ac81c?authuser=-1&hl=en&gl=us,Wheelchair accessible entrance,4.8,28,google_maps
0x80dd2006efbb4c1f:0xa776142f43310393,boutique,Androsa,3406 Via Lido,92663,Newport Beach,CA,33.6183103,-117.9286089,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dd2006efbb4c1f:0xa776142f43310393?authuser=-1&hl=en&gl=us,,5.0,3,google_maps
0x865327c0fa324243:0x4929fd4277044d2f,lodge,The Sheppard Den- TDY Crash Pads,5200 Pebblestone Dr,76306,Wichita Falls,TX,33.9803412,-98.5246652,https://www.google.com/maps/place//data=!4m2!3m1!1s0x865327c0fa324243:0x4929fd4277044d2f?authuser=-1&hl=en&gl=us,,4.9,18,google_maps
0x880e3937b977c38f:0xa72680449cae2ffd,boutique,Elegant Couture,12236 S Harlem Ave,60463,Palos Heights,IL,41.6686179,-87.7971414,https://www.google.com/maps/place//data=!4m2!3m1!1s0x880e3937b977c38f:0xa72680449cae2ffd?authuser=-1&hl=en&gl=us,"In-store shopping, Wheelchair accessible entrance",4.9,178,google_maps
0x8833e1abaf4179e7:0xf7880d4713e9c621,boutique,LPACCESSORIES & More LLC,2051 Niles Cortland Rd SE #1,44484,Warren,OH,41.2207885,-80.7956001,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8833e1abaf4179e7:0xf7880d4713e9c621?authuser=-1&hl=en&gl=us,"Curbside pickup, Delivery, In-store pickup, In-store shopping, Same-day delivery, Mask required, Temperature check required, Staff wear masks, Staff get temperature checks, Staff required to disinfect surfaces between visits, Safety dividers at checkout, Quick visit, Identifies as Black-owned",5.0,8,google_maps
0x8640cff849699f17:0x39cc700a8d783f6c, hotel supply store,The Home Depot Pro Institutional,6356 Clara Rd,77041,Houston,TX,29.859579,-95.5531768,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8640cff849699f17:0x39cc700a8d783f6c?authuser=-1&hl=en&gl=us,Wheelchair accessible entrance,3.5,8,google_maps
0x89e6d6bdab0b67ff:0x3b512427a7f0d65,hotel,Scottish Inns,20 West St,01038,Hatfield,MA,42.368915,-72.6358407,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89e6d6bdab0b67ff:0x3b512427a7f0d65?authuser=-1&hl=en&gl=us,,2.5,28,google_maps
0x883cafde7668699f:0xb86f6632f88b4782, boutique,Pier 1,926 W Eisenhower Pkwy,48103,Ann Arbor,MI,42.2473506,-83.7575489,https://www.google.com/maps/place//data=!4m2!3m1!1s0x883cafde7668699f:0xb86f6632f88b4782?authuser=-1&hl=en&gl=us,"Wheelchair accessible entrance, Debit cards, NFC mobile payments, Assembly service",4.0,47,google_maps
0x5493fbd739b26b89:0x726e04305342131c,hostel,Winlock Haunted Hostel B&B and Hotel,104 SE Front St Box 728,98596,Winlock,WA,46.4909292,-122.9372742,https://www.google.com/maps/place//data=!4m2!3m1!1s0x5493fbd739b26b89:0x726e04305342131c?authuser=-1&hl=en&gl=us,,3.6,15,google_maps
0x8713500549b07ac3:0x5323cabe5d96e0e5,health resort,HealthCare Resort,Farnham Point,80904,Colorado Springs,CO,38.871753,-104.8560845,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8713500549b07ac3:0x5323cabe5d96e0e5?authuser=-1&hl=en&gl=us,"Wheelchair accessible entrance, Appointments recommended",4.1,8,google_maps
0x872b12ea913d8cb9:0xf3f808c1326da770, boutique,Custom Kreations Boutique and Beauty Bar Phoenix,4735 N Central Ave,85012,Phoenix,AZ,33.5069092,-112.073482,https://www.google.com/maps/place//data=!4m2!3m1!1s0x872b12ea913d8cb9:0xf3f808c1326da770?authuser=-1&hl=en&gl=us,"In-store shopping, Wheelchair accessible entrance, Quick visit, Debit cards",3.4,16,google_maps
0x80c6377aeebac4b7:0x25a304e5d39becf0, hotel,Golden Casino Group,681 NV-160,89048,Pahrump,NV,36.2110027,-115.9846047,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c6377aeebac4b7:0x25a304e5d39becf0?authuser=-1&hl=en&gl=us,"Wheelchair accessible entrance, Bar onsite, Restaurant",3.5,15,google_maps
0x86e7574c0d4fe9fd:0xae4693dc32c455fa, motel,Studio and Rooms,6001 Dyer St,79904,El Paso,TX,31.8323466,-106.4453881,https://www.google.com/maps/place//data=!4m2!3m1!1s0x86e7574c0d4fe9fd:0xae4693dc32c455fa?authuser=-1&hl=en&gl=us,,4.7,3,google_maps
0x89d133e744e01a1b:0x2bf6d7cb2d775a29, boutique,Icing by Claires,614 Eastview Mall,14564,Victor,NY,43.0297562,-77.4460616,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89d133e744e01a1b:0x2bf6d7cb2d775a29?authuser=-1&hl=en&gl=us,"In-store shopping, Delivery, Mask required, Staff wear masks, Staff get temperature checks, Staff required to disinfect surfaces between visits, Safety dividers at checkout, Wheelchair accessible entrance, Wheelchair accessible parking lot, Quick visit, Debit cards, NFC mobile payments, Credit cards",3.7,28,google_maps
0x876c7ba34662d7fb:0x25f96e461e6e17a9,hotel,Red Lion Hotel Denver Central,4040 Quebec St,80207,Denver,CO,39.7739745,-104.9024465,https://www.google.com/maps/place//data=!4m2!3m1!1s0x876c7ba34662d7fb:0x25f96e461e6e17a9?authuser=-1&hl=en&gl=us,,3.4,8,google_maps
0x880fa8880a509607:0x18f12208e4b006f4, boutique,Bombay Boutique | Indian Clothing,1955 Brookside Ln,60169,Hoffman Estates,IL,42.052954,-88.128095,https://www.google.com/maps/place//data=!4m2!3m1!1s0x880fa8880a509607:0x18f12208e4b006f4?authuser=-1&hl=en&gl=us,"Curbside pickup, Delivery, In-store pickup, In-store shopping, Appointment required, Mask required, Quick visit, Checks, Debit cards, Credit cards, LGBTQ friendly, Transgender safespace",4.7,125,google_maps
0x88346fc6da888baf:0x2c6db931a72b2cf0,boutique,Shirley Shoppe,659 3rd St,15009,Beaver,PA,40.6948559,-80.3052246,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88346fc6da888baf:0x2c6db931a72b2cf0?authuser=-1&hl=en&gl=us,"Curbside pickup, In-store pickup, In-store shopping, Mask required, Staff wear masks, Staff required to disinfect surfaces between visits, Wheelchair accessible entrance, Quick visit, Checks, Debit cards, Identifies as women-led",4.8,8,google_maps
0x89c4bbdefd4b6153:0xfedcbb0c451e0c89,hotel,Tanglwood Lakeside Resort,601 Waterview Lane,18426,Greentown,PA,41.3853492,-75.2423553,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c4bbdefd4b6153:0xfedcbb0c451e0c89?authuser=-1&hl=en&gl=us,,4.6,18,google_maps
0x89e37a0c1a51df1d:0xb6dedb4bd9ebf3f1, boutique,Steven Alan,172 Newbury St,02116,Boston,MA,42.3503113,-71.0789016,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89e37a0c1a51df1d:0xb6dedb4bd9ebf3f1?authuser=-1&hl=en&gl=us,,4.9,8,google_maps
0x548f8b4c00b20e49:0x2590a576dec85da, hotel,Whispering Bamboo B & B,1808 Parker Rd NE,98239,Coupeville,WA,48.2215355,-122.6594293,https://www.google.com/maps/place//data=!4m2!3m1!1s0x548f8b4c00b20e49:0x2590a576dec85da?authuser=-1&hl=en&gl=us,,5.0,3,google_maps
0x88f37e17f2f6837f:0xb1d11a3b3952686b,boutique,Suga Britches Boutique,1107 US-19,30286,Thomaston,GA,32.9270336,-84.3347266,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88f37e17f2f6837f:0xb1d11a3b3952686b?authuser=-1&hl=en&gl=us,Debit cards,5.0,1,google_maps
0x88f461c4c471eb69:0xd248c5b00d2eeb18,boutique,Franklin and Rosemary Boutique,410 E Taylor St,30224,Griffin,GA,33.2468057,-84.2586963,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88f461c4c471eb69:0xd248c5b00d2eeb18?authuser=-1&hl=en&gl=us,"In-store shopping, Wheelchair accessible entrance, Quick visit",4.4,25,google_maps
