hotel_id,hotel,stars,address,city_id,latitude,longitude,categories,attributes,source_id
o3hDZ2nv80tApZMNQw2aZA,Ameristar Casino Resort Spa St. Charles,3.0,One Ameristar Blvd,661.0,38.766902,-90.485339,"['Resorts', ' Hotels', ' American (New)', ' Casinos', ' Event Planning & Services', ' Restaurants', ' Nightlife', ' Hotels & Travel', ' Arts & Entertainment']","{'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsPriceRange2': '2', 'BYOBCorkage': ""'no'"", 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'RestaurantsReservations': 'False', 'HasTV': 'True', 'BikeParking': 'True', 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'full_bar'"", 'GoodForKids': 'False', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': True}"", 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'False', 'HappyHour': 'True', 'BestNights': ""{'monday': True, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", 'NoiseLevel': ""u'loud'"", 'Smoking': ""u'yes'"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'CoatCheck': 'True', 'GoodForDancing': 'True'}",1
GrApaWj9j6zFQmBMZetWjA,Holiday Inn Lansdale - Hatfield,2.0,1750 Sumneytown Pike,4088.0,40.2450742,-75.3422085,"['Resorts', ' Hotels & Travel', ' Restaurants', ' Hotels', ' Event Planning & Services', ' Venues & Event Spaces']","{'WiFi': ""u'free'"", 'RestaurantsReservations': 'True', 'RestaurantsTakeOut': 'False', 'RestaurantsDelivery': 'False', 'Caters': 'False', 'Alcohol': ""u'full_bar'"", 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""u'very_loud'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsAttire': ""'casual'"", 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'HasTV': 'True'}",1
rUTvvOnHZPzXoD9JYqKD6A,Sand Dollar - Beach Resort Condominium,2.5,18500 Gulf Blvd,12184.0,27.8384684,-82.8382286,"['Vacation Rentals', ' Hotels & Travel']",None,1
RKinKfvubtajsSDN3w5eCw,Cambio Salon Spa,1.5,1010 W Baltimore Pike,5365.0,39.9145997,-75.4255111,"['Day Spas', ' Beauty & Spas', ' Hair Salons', ' Nail Salons']","{'GoodForKids': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '2'}",1
AIBscAwUdk5G_8Cu7PwN7g,Styling Point Hair Salon,4.5,1 State Rd,5365.0,39.926332,-75.385259,"['Day Spas', ' Hair Salons', ' Skin Care', ' Beauty & Spas', ' Nail Salons']","{'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True'}",1
AR40OdJOSE0owSiUCAbyUQ,Joseph Anthony Retreat Spa and Dry Bar,4.5,400 W Sproul Rd,4207.0,39.925639,-75.352959,"['Day Spas', ' Skin Care', ' Massage', ' Tanning', ' Spray Tanning', ' Beauty & Spas', ' Hair Salons', ' Blow Dry/Out Services']","{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""u'free'"", 'GoodForKids': 'False', 'ByAppointmentOnly': 'True', 'WheelchairAccessible': 'True', 'NoiseLevel': ""u'quiet'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'BikeParking': 'True'}",1
_Zj8KJhd46wXN9PT1KbX2A,Harmony Day Spa,3.0,"13801 Walsingham Rd, Ste C",542.0,27.8817798,-82.8300313,"['Day Spas', ' Massage', ' Skin Care', ' Beauty & Spas', ' Nail Salons']","{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'WheelchairAccessible': 'True', 'ByAppointmentOnly': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '3', 'BusinessAcceptsCreditCards': 'True'}",1
HyJcJS2OTMKBWEXknTR69Q,Whole Body Vibe Wellness Center,4.5,"593 E State St, Ste 104",1432.0,43.6944189,-116.3473972,"['Day Spas', ' Medical Spas', ' Medical Centers', ' Professional Services', ' Doctors', ' Naturopathic/Holistic', ' Massage Therapy', ' Nutritionists', ' Colonics', ' Juice Bars & Smoothies', ' Beauty & Spas', ' Food', ' Health & Medical', ' Weight Loss Centers']","{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'ByAppointmentOnly': 'True', 'RestaurantsTakeOut': 'False', 'AcceptsInsurance': 'False', 'Caters': 'False'}",1
JY65fJhaQ_oJzOInGEZ7CA,Peace of Mind,4.5,"531 Main St, Ste B",2400.0,27.991463,-82.689896,"['Day Spas', ' Health & Medical', ' Skin Care', ' Reflexology', ' Beauty & Spas', ' Food']","{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'ByAppointmentOnly': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'no'"", 'BikeParking': 'True'}",1
QNFbGQaGKXb6owfMxVFVIw,Breathe Salon & Day Spa,4.0,703 W Main St,2229.0,40.246474,-75.29124,"['Day Spas', ' Hair Salons', ' Massage Therapy', ' Massage', ' Hair Removal', ' Health & Medical', ' Beauty & Spas', ' Skin Care', ' Waxing']","{'ByAppointmentOnly': 'False', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'WheelchairAccessible': 'True', 'HairSpecializesIn': ""{'straightperms': False, 'coloring': True, 'extensions': False, 'africanamerican': True, 'curly': True, 'kids': False, 'perms': False, 'asian': False}"", 'WiFi': ""u'free'""}",1
4OaNbHH0sqqskQna-bVMaw,Unique Nails and Spa,4.0,178 N Pine St,10444.0,40.1775584,-74.9189362,"['Day Spas', ' Waxing', ' Beauty & Spas', ' Nail Salons', ' Hair Removal']","{'ByAppointmentOnly': 'False', 'WheelchairAccessible': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2'}",1
N9rtuQfgsThEFCi3hfR88A,Hand & Stone Massage and Facial Spa,3.0,126 Onix Dr,5282.0,39.8620332594,-75.6876240747,"['Day Spas', ' Beauty & Spas', ' Massage', ' Skin Care']","{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}",1
1XXpmt0XJlZAf8POETfZfg,Arnica & Ivy Day Spa,4.5,800 Bethlehem Pke,6155.0,40.1126678,-75.2140621,"['Day Spas', ' Beauty & Spas', ' Massage']","{'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True'}",1
mheFuENlLHrnZwkSN2bgcQ,Amavi Salon,2.5,20 S White Horse Pike,5550.0,39.8435401,-75.0166189,"['Day Spas', ' Hair Extensions', ' Beauty & Spas', ' Eyelash Service', ' Eyebrow Services', ' Hair Salons', ' Hair Stylists']","{'GoodForKids': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'False', 'RestaurantsPriceRange2': '3', 'ByAppointmentOnly': 'False'}",1
VU_zWUJlWBuNavZXkWuPEg,Handled With Care,4.0,"145 Rockledge Ave, Ste 1 & 2",1528.0,40.084472,-75.0829701,"['Day Spas', ' Reiki', ' Reflexology', ' Massage Therapy', ' Massage', ' Health & Medical', ' Beauty & Spas']","{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}",1
Cqc-00SDptc4tBw14AcFPw,Pure Eco-Wellness Salon & Spa,4.0,84 S Main St,8495.0,40.2405294,-74.836223,"['Day Spas', ' Hair Removal', ' Nail Salons', ' Skin Care', ' Massage', ' Beauty & Spas', ' Hair Salons']","{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'True', 'BusinessAcceptsBitcoin': 'False', 'BikeParking': 'True', 'WheelchairAccessible': 'True', 'WiFi': ""u'no'""}",1
5jdM2p2zK91Cvw51Q7OmGQ,Massage Envy - Brentwood North,3.5,"330 Franklin Rd, Ste 120A",730.0,36.0257010539,-86.7918581706,"['Day Spas', ' Massage', ' Skin Care', ' Health & Medical', ' Beauty & Spas', ' Massage Therapy']","{'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True'}",1
160mZprPfCyYoUZh_ggV9w,Eden Day Spa and Salon,3.5,378 W Main St,6738.0,40.1977864,-75.4742349,"['Day Spas', ' Hair Salons', ' Nail Salons', ' Skin Care', ' Beauty & Spas']","{'RestaurantsPriceRange2': '3', 'BikeParking': 'True', 'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True'}",1
