,user_id,name,review_count,useful,cool,source_id
5788,vmfVpgUvY4bB-Isruu_KqQ,Travis,164,109,29,0
5817,wYhzRrGfsmvVxTdBDbI2kg,Craig,158,228,88,0
5822,B-s-8VUnuBjGTP3d01jsyw,Allie,2505,7487,5959,0
5837,4-rPBKD_ztwC_5aTAscP4Q,Jody,427,866,524,0
5838,VD8Ox-akHloK3-QV3FxY-g,Nikki,1053,2346,1461,0
5840,C8bOY9xt_yTIE8Q_3ZlvMg,Devalina,16,16,8,0
5843,7WGn22Zdpq69HW1xGVXQOA,Michelle,472,1044,388,0
5865,AQxmbuDiToMv2WYtq4Mfdw,Les,785,1708,999,0
5870,Hn8O2RQijYIVLFNF5VPWTA,Ali,499,1978,780,0
5879,7x7SqqLaCASbpWeJZmQDUQ,YelpHatesMe,289,1083,308,0
5896,if-6FnW2g8Y47PWQCismFQ,Marcello,123,565,466,0
5899,6J9_G3HMr-0yf2I4NHXhfA,David,95,306,79,0
5934,2XrBkSRP0vCNCDJUjIqjAA,Lauren,196,513,149,0
5987,Egu4qSFR56EhGuTHZTaVjA,Sarah,1124,3256,1076,0
6019,Hz2pySgap66sbNQutKpojQ,Rebecca,36,102,51,0
6031,X60MhC89BL--J13kXdV0cg,Dan,977,3364,2213,0
6034,77wo69hNeqoPVBRRLzO1hw,Jules,444,2280,1993,0
6061,7JZcwiRlm_dYocaR3IkA4Q,Michelle,235,644,477,0
6068,ZDig1uJmgrDYLLZ_p1yWhQ,Felicia,416,449,145,0
6074,uxOjXmWuuEuHmF6rXFZfSw,Erin,197,898,647,0
6137,8-CEeAqx4f3vwq5aIHtZdw,Angela,570,1375,630,0
6139,iGtm_U7LY1kzEcl218ySew,Patricia,630,298,101,0
6143,VsMON8pfI9g_YhvHdvX4SQ,Frank,270,474,99,0
6148,U13tLFucJNz1fNv_Xgdj0g,Mel,2225,1268,670,0
6154,N9tgUEYnMvdZSDDAZ46sJg,Deborah,796,720,164,0
6170,IixIxVQJvJg7SDQM_WCMmw,Jerrica,1387,3613,1906,0
6177,1PJ-RjMqXHeymSkLRzuIdA,J,1556,3431,1073,0
6190,CRxG1LKUtkCNctak9vy8NQ,Betty,253,310,267,0
6198,Vrq4c5yq7qroPxAklLySHg,Becca,131,344,227,0
6211,P0GbmdzeEJtx4CBsksTKIA,Caitlin,354,752,360,0
6220,u05LhVsS9Xf8v5MAS2w89Q,Diana,80,104,13,0
6248,34Al3p8NZfjLU_iPauoWsA,Laura,272,539,297,0
6250,CiYE6gS-Q9eb3nwcN7wWnQ,Bryan,110,414,191,0
6260,Y_2jMUKz6pvJ0JSWG3u10A,Tina,724,1849,979,0
6266,FSEhLgKf4BYulMjfh85Npw,Marie Annick,281,428,121,0
6284,oj13G5M9IFl6TKqR_pjCgQ,Greg,54,86,34,0
6305,IpReaQYuXO_nB07xnkHuNw,Mary,772,4736,3742,0
6329,heg3_yIHFUAY6lJdqx1New,Gabe,49,39,9,0
6335,5rDW0VrYEc9-XyuAU4aMHw,Ka'ili,451,1375,968,0
6357,yPdPATvZ95l366Pp8nVzLQ,Angela,375,461,164,0
6380,pCkb46E5BULDmd2u2_jU1g,Meghan,128,129,70,0
6424,MU-5R0PXunRw66ahQWCj2g,Adam,5,1,1,0
6435,B3wkelZcsk_QmIg17QSKMQ,ben,360,509,90,0
6437,ch46FyfmASh0XnnkA8YE0Q,MiYong,266,623,357,0
6450,I5ctrq9WNVNir8GlATNYkw,Eli,168,130,37,0
6498,Fr_rLfBcfvVVXkLTanrkvA,Chris,902,1714,589,0
6507,sGt1R_nmq_Ne-FgOsIQCvQ,Michael,55,63,52,0
6518,sRayUe6Y_YSXOK7pKfdlBg,Laura,431,1192,850,0
6523,YLvZJLuvNvpKIXx0kuDmtw,Jessica,206,188,37,0
6525,AQGMTHae70n3MnONotAuYQ,Kathy,1955,7315,5328,0
6531,I30Q5xP79wRuEWJyfiiarw,K.,255,750,212,0
6571,QQtoHnP0cP7nzNnUob_1CQ,Doug,753,2670,1181,0
6585,7ITNWhYP1l8B672DxYdZ2g,Robert,286,235,72,0
6603,O3nhfuz6W4wlmIQgM_Oo2g,Tiff,2221,7202,4589,0
6639,qZDo73leTHIcM8ZOb4nRRw,Flavia,246,323,170,0
6641,c3Ju0HwICQNnT0ZPHO6gSA,Sri,282,435,180,0
6705,TIrOT3y33xydiOnNSqDvOA,Hang,962,1951,757,0
6707,CgpXfAKdbVv1VMhJFurlug,Raymond,156,170,49,0
6709,s6QghJT6IHNxV5MX8a66tw,John,937,2611,1679,0
6736,jNsPTMmg9EcqY7q2Q-Rm6A,Tiffany,1005,2998,2164,0
6738,hL-p_AOo53wJyYrggzYMVg,Robin,375,790,262,0
6774,8GsgN-bxWdk0gHSSNGtHyg,Kat,287,352,101,0
6780,fNrHrQa2kS-SxuLiQWGxtg,Jason,133,471,64,0
6805,YgavGxfAdjhkkbwlAY_9ZQ,Michelle,109,424,238,0
6832,l-zgWG-brcQ4iRev-pfrsg,Peg,749,3374,2906,0
6873,mwQCoS_tJUK7JC6cVw_mdg,Kim,658,1130,435,0
6887,W0TobKzkaqtOZpIe0CrENQ,Barbara,980,1806,1272,0
6897,TH8k-7i2T3txGb5lVEdHyg,David,412,544,227,0
6921,zLJWgCnkj8yFhy7ZqpNb1A,Leslie,155,349,82,0
6938,iiu3bqTQyXy2Eu-jzO0T2Q,Larissa,54,123,46,0
6946,pbyxWMCyRe8_NZihJToYKw,Pamela,257,376,130,0
6963,x_NfifOcHluxCC84iC-0Rg,Lance,13,9,3,0
6965,-JcNHKthxPv9AJZcCmdKWQ,Alice,223,140,56,0
6977,V1TcKSKP9OjlQ25Zp8QlDQ,erica,19,48,7,0
6984,JZH2n5WrfPYJPM9MYivSHw,Esther,694,818,423,0
6988,lRvVaSIPosTTbOYFC3HPAg,Meg,212,508,293,0
6995,TINJU5ib4OMlCL07JqYGhA,Dennis,437,1234,543,0
6997,twsGoixh3L5iozFjym7s7w,Torrey,241,350,111,0
7000,KDewJBJknfWvQyHHFNbfdg,Jon,892,5482,4346,0
7005,tXqVduTJHLbrrwVEO8JX6w,Smitcha,787,2533,1818,0
7030,SfSSbSjSOQmwjtIxF9-tdQ,Michael,233,92,33,0
7033,vJ_Vdzvrb5UzGaPAg3dtvA,Jason,137,268,113,0
7040,eQ3KXZKdD4hP-US4WI4lbg,Merritt,101,207,90,0
7083,h4WWW3POkWi2bGJm9PrpYg,Naomi,16,58,31,0
7084,y3FcL4bLy0eLlkb0SDPnBQ,Mel,1753,14020,11516,0
7087,ZpIh6utS61bNdmGLTG0boQ,Ashley,92,123,38,0
7097,D63tbQkggXGHQB-4t6B3lA,Mattie,900,1203,340,0
7114,fkawweeCwxO7cWq8EgEkFw,Dan,1160,1447,872,0
7115,63-2PK0__Z3Zr1X-2mu1wQ,Betsy,314,721,226,0
7148,NuS-xgXvI_pvkhdLV93o9Q,Bill,166,235,80,0
7173,7hOm61H0NuqkDH0zG8PoJA,Alison,417,1133,725,0
7186,0CL7ncIULe96NbkFCMi6cQ,Carolyn,67,193,80,0
7213,4GEs5ZA6debLrqpgFnIVTQ,Dan,100,162,47,0
7217,JlIOcz6igNDfr9xpA-_DXw,Jim,239,1181,883,0
7228,mzXDuhZBPdHfMIk1YXP0mQ,Kendrah,455,1512,322,0
7238,WfePuaS_iXGNGU6bfDe3JQ,Justin,1127,2212,598,0
7267,pgQurApfbrV-rPKZKYo-Tw,Ryan,490,1042,462,0
7269,2uzH6U_kGVOBIIJoZOOUPw,Jill,62,355,238,0
7289,oXYuRa_UDJqcfxfjOPRKxA,Chantelle,440,1103,661,0
7307,eipO40vDyfHFXug2ElJ7Yg,Arthur,804,691,254,0
7342,mJZLFXvW7DFxpqL1WnKYoA,Sharon,171,426,233,0
7351,AYRoSxPzGKO8cz_ygft94g,Mike,47,57,21,0
7375,bnVzSHI48lEHPaEzZNIqJg,Amanda,650,1555,553,0
7379,oGFSMLwrVZFe4JL5b_YOfw,Liz,204,254,90,0
7383,o4AJoiOcHk7KGZfhdpOL2Q,Sara,644,1370,872,0
7385,Gv_BjUXgTVUzoP2SDcDyQQ,Erik,465,2354,1312,0
7404,7mL9cvICl8fuCQTM89a-SA,Ellen,115,439,318,0
7432,W4T9QstrQg5sACAOaFU9Dw,Julia,462,1139,645,0
7443,tG8jt8ZB9LalIRZ2ZtlVvw,Michael,442,642,186,0
7479,EPD7wpzMqqIigzS0Bhyuow,Alexander,23,50,20,0
7500,hUDEUz8PddhVTShshwQWWQ,John,1539,4710,3160,0
7516,aHdFMHuHPNxpmG6MOM9zNw,Kenny,329,313,188,0
7546,QfRT_kE-eYlzbxCO81xctQ,Annie,358,531,206,0
7568,eIa4QJXp5ZNmuFORnuPvDA,Ziyan,2353,3644,1499,0
7588,mR2P6XpEdbp0EjNsic721Q,Zoe,539,1200,595,0
7609,1wE7oHKgNOLPM0QWS3jm9w,Ed,2288,9830,8335,0
7627,j9Wf7fnD8z7gACsFgQGdLA,Kevin,202,528,399,0
7642,1KjV5ZklsF19KbtpIWr2Fg,Brenda,237,169,49,0
7657,T6zcfyO8eR2Py9V_bK_K4w,Thuy,554,973,434,0
7684,F3lu1icxJX5A5tCw-jVpTg,Kate,750,2897,1675,0
7703,ZsUSGU1-L1ImomLZjXxxTg,Kellee,606,1244,623,0
7718,S566aX7_ZJfcOoI7YAYJgQ,Natalie,117,299,205,0
7778,lvGlIBv4xkHiQBnNOuRYZQ,J,2196,3266,1969,0
7799,_5ZU2jXJbffdKb7p1RvVfQ,Will,707,13933,12679,0
7833,zNMYEX6gKpYeVb80ce5F8A,Cameron,1047,2520,1187,0
7867,K1lyP0eGLAy6800sXZKsVQ,Amanda,442,563,345,0
7889,sVy5pmUN2J0sE2AzmgoBvw,Zain,1161,1542,639,0
7909,HW-QgyCq4DzUQCFRaYn6Fg,Walter,588,1245,549,0
7937,-Tg5YTEMbnYw3fQN99xKCQ,Anthony,662,1190,650,0
7949,z9uf9-0uX5Jh8-4Y5l2PQg,Christine,844,1363,654,0
7962,QOwTc4i67airni8tVXmdaA,Allison,545,3185,2472,0
7971,GiPvassloy1k7MWW7T3wGQ,Evan,735,809,335,0
7977,VzlX5LJ7__pl6AaBWBiw9w,John,743,2285,957,0
8012,A3v4mtWlnaYZpHKKqzNhJg,Rob,267,474,219,0
8014,_3nzCdwExy2AneQ8itz4Yg,Crystal,937,1960,1247,0
8023,A9AM8NH3ToduRvYDvDSADA,San,811,556,238,0
8051,RwFMbKklySC3yxf5M4y85Q,Brian,279,583,224,0
8079,GmpSEv4b0AoIFATqNBu1bQ,Heather,878,1609,944,0
8111,Nc_zYkWfvKVckOM-ndrRbw,Jason,65,151,75,0
8161,68s2zAkdGQxO1EtgvvdUxA,Chris,181,512,135,0
8184,b-v0kiRnyLeQ05qTBcGQIQ,Joe,1003,1318,501,0
8197,o2nV6JuhnaEyPE0k2M1y0Q,Hu,1260,2749,2264,0
8218,cCeCQxErE9ToaQQBEVFuFA,Abigail,595,2621,1804,0
8221,dsX3MiQiTy3OVI8MKn0I4w,Andy,2046,13897,9751,0
8240,oXLz0_Cx2735wXgEgHr6Yg,David,574,865,329,0
8262,CfX4sTIFFNaRchNswqhVfg,Christopher,1405,4150,2133,0
8266,p9OxtB3eBOYa-BydHDr9TQ,Melly,454,653,244,0
8300,3lzGIQGj8714jW3-x7uVRA,Karen,316,422,197,0
8335,6XxPf3dSlOqnVlNNrglxIg,J,240,531,255,0
8340,310zgwPQRoe63E1pzzMVPA,Steve,1398,5146,3896,0
8364,2vnSRxlp7uiwpVXqReHJIQ,Paul PJ,56,195,77,0
8369,4MJ7go3WJwIcak_17vWw9w,Sarah,1991,3849,2406,0
8464,F24FcMj0RMeUGQB_eZu3wA,Sammie,172,137,42,0
8467,NdSNQXoxiFeNZQ1M6uB9fA,Lisa,687,1579,549,0
8480,KVkTYoLE5YkF_8RaAPhMCg,Nadia,553,1012,330,0
8546,39fTg9QkLhIKRY4fH8rvKw,Amelia,104,264,54,0
8566,aHl-3UItyhhS9P40Nr9EaA,Monica,691,6246,4711,0
8573,KZ20ACDNSnrYWvox_zda0Q,Joe,741,1678,861,0
8619,vLxpEHKZFzv8LYY5eeGjTg,Marcie,526,1513,512,0
8623,fYB4nPD2Y0uXXpVo20ZrNg,Abigail,224,901,478,0
8638,QBpB10dXLGm7-N0rPrZlMQ,Y,359,272,48,0
8648,IKbjLnfBQtEyVzEu8CuOLg,Erica,800,1571,671,0
8654,WPRuJp0BhNdlgYXKZewpDg,Dan,274,264,121,0
8700,xeK8j2kcxC9xL6eFQV5WWw,Steven,1096,3986,3295,0
8715,TNmXUW-9fC0cdtGTWYZyWw,Stella,377,607,247,0
8719,RRYFQo17zogtYBbiUK4l_A,Robbie,843,2949,2173,0
8723,9zG2PRZnMGe5F29a5NK6Rw,Will,252,290,166,0
8730,FQ-zmWPEG_pjSQx6pt3Efw,Jimmie,293,279,68,0
8731,ITazqUBbnE5gNId5-4iWXQ,Sarah,16,21,4,0
8735,QgokWOMG9T0h7ZSSmjCLww,Alicia,241,1021,1044,0
8736,CS6mIboxyuYyVMAHWbyptw,Rita,1557,2388,838,0
8758,fDGYuboplY5DsRv-7V9TDg,Michael,96,95,30,0
8760,JOrDiXIgpb0sjtd7Cr3CdA,Mandy,417,508,182,0
8770,1vB6Olfkba7Sb-Y6TfiB0Q,Donald,1473,3741,2187,0
8805,href87WzXraMQUb3Qo4_SQ,Michael,405,466,187,0
8847,UW3go_HeTRfpfpEqswsL0w,Rachel,77,216,140,0
8848,5O3VvfDu_HDvgUviAqmTEA,Michelle,1283,4724,2714,0
8849,MQWkC9MnVYeVWmg_OQ-GKg,andrew,209,257,46,0
8858,ez24d08Qyqb7mCKEuTaifQ,Daniel,1589,12791,10729,0
8868,PTuedEpLlBo4gobyOfwlMg,Maggie,135,1431,850,0
8871,_i3uTqtUfyVZDryKzUGGiw,Paul,643,1176,503,0
8892,QR6_yNVU5oAWigqagCu1kQ,crystal,26,37,14,0
8904,HGTdyEDygTqANThO64WDWQ,Steve,2416,4572,2886,0
8905,bBd8sOgkhbaEeZHjczV8ZQ,Erin,411,1699,981,0
8915,u9qhYrSC-AVPXgvrLHeQZw,Jill,233,535,215,0
8968,4bdffuUiz7XRYcqbDO11fQ,Emily,797,1678,651,0
9022,luM_UHp6Yc4fdI1yKQZ_Pw,Robyn,28,45,5,0
9083,uplIHjH3zG53wzsk_jX-WQ,Karol,528,2871,1692,0
9090,t9Qrz3zLtOnlmEeKfDCtFA,Tracy,198,407,241,0
9123,bVthsfeUU3Bd5AeJLqKT-w,Flora,1623,14266,11597,0
9158,3XzhO2aJdvVtYhKOCJsPrg,Charley,3012,7962,6662,0
9204,70WzR6h6CrGVx5Oc6jpsfw,Susan,562,1562,1177,0
9243,kJAPXKexDlsRaUclpIpOPA,Michael,420,1379,738,0
9251,z4de7_OEhFF9DHRh5syEsg,Steven,172,281,76,0
9267,sdpKNF_SeJESJq6GOFXCcw,Linda,45,81,28,0
9272,RkJOXXgXPCPgSneAGVUNxw,Alison,622,1442,676,0
9273,n5NatlzIpc17OOvAFqujHA,Xerxes,1210,7798,4865,0
9279,GdmJInilh9WAqAISitNGRw,Lori,297,853,413,0
9299,L2TITkeRkX9ajvBUVAXxPw,Matt,16,15,5,0
9338,mbDUIXIlNe6nSpmuRtMTRA,Mr.,127,135,67,0
9356,bSWWV65xqwiHf6njt1LwWg,Ry,258,341,106,0
9460,5fuKp0xaMO5uCe2ObmyTAQ,Greg,285,446,123,0
9567,Tzql1xnrk8BLS3-h7-eYTQ,Sandy,459,1237,609,0
9629,v7zAP5ogSIEzn0mjUqKtlQ,Anne,121,317,120,0
9672,mVA4IeYyVKPUWRrN5oplMA,Nat,2715,6801,4710,0
9683,ushcg9yUsc7E5CyEFn0IJQ,Joe,43,143,65,0
9727,5QIKSsA37FTkAae9hJeCTg,Michele,299,595,309,0
9755,LruOyCDYa-hfSwJkOt46VA,Liz,248,462,176,0
9771,OzPoqJ0TDqNCOVm1vGPQuw,Andrew,531,700,172,0
9796,avUklb0ivSRLuCdplu80cA,Barclay,996,1950,660,0
9799,q8pAYhK0Mpar_Vb_1R_tkg,Davis,426,1892,1226,0
9834,Ed20T0T3jkAqVBBiyXju6A,Jen,2308,3083,1600,0
9873,UEIOT1JdvCDIXLN8dQIiGg,Shercole,500,2373,1265,0
9879,TBVbdoEGtYcslLpSPc9dzg,Sarah,348,828,114,0
9905,nXorD_LBl8TrPBQVQXFB9g,Kathleen,235,390,325,0
9908,DV6FIlNj9F34NHRr3-oW3A,Troy,229,476,192,0
9920,Sf3LGHUsHr5ZocB5b2TdNA,Percy,399,1297,634,0
9929,7vt29eIGszODjavXK-B42Q,Jeremy,122,160,73,0
9952,DqqxXC6dPZGZ7WGkA0MVfg,Anna L.,53,60,31,0
9958,Xt-C69Hs3xxqPUMV0yc_Kg,Rachel,67,291,248,0
9963,ydvEeTKXtZN0pIVxZHpJbA,Kathleen,175,264,98,0
10001,ShKjMaDTPfKDuwzL5WIfgA,Trisha,263,302,117,0
10012,nl8gWLDo6U6MjqzbBmE_9A,Vivian,1978,4111,1976,0
10028,_xvKNqiwgA9S5vBKlC_xNA,Sarah,108,248,138,0
10047,x3NsAlkSGb2hvd8XcvzFQw,Melissa,440,1478,827,0
10068,QzK271YpzrORJzrtdTOxUA,Bob,285,330,97,0
10107,rpcn1R2I4AZj7baGe7frdg,Joseph,71,74,17,0
10111,VCE3B5MRte8OWCE-7Q3PMQ,Brittany,485,918,382,0
10136,_xkaxXfeODnO_CBieaeQzA,Nina,45,87,39,0
10175,ncAOj5Xz-XS6bpSnTWp3tQ,Austin,3129,7892,4828,0
10205,_VeoCB55VoN5y3AfADt7Bw,Nicole,932,1767,386,0
10235,EE32bpeFFBwQZIc4meabgw,Richard,475,911,519,0
10299,JJk49Bp27Def-IIYIwHSkw,christina,263,285,97,0
10316,dG7zVWyjANjoqA8FRRwxsA,Russ,60,62,20,0
10330,q6LCXmcha9yGwANPqwXylA,Chris,10,37,4,0
10333,JeB5mKuuFsrigziQ4cy29g,Mr Mrs,134,163,54,0
10357,L8LoKsZ9zncFoqqf5RiYgA,Shane,149,533,408,0
10379,0_NbnQy2AwOUDtDUr4uDTg,Dave,776,2462,1494,0
10382,56EIJcxLHYDSxIBygJEApQ,Brandon,217,359,132,0
10391,Fs86jVUsCc1JHIlHs1mUmA,Paul,160,273,123,0
10415,xZgbvWE-fF0QEv3k8FwRuw,Rafael,298,854,321,0
10444,nIR4bCydnpiipHM1hD3U9Q,Sarah,144,243,68,0
10460,b6tjgHaHBNoQ5Xt9pYpVPg,Shelley,172,217,66,0
10513,j_orXueAYJBft-VUNbs1IA,Mark,1612,2131,821,0
10514,SbpGncVoxFIi_J2xOelJYQ,Greg,900,5401,4296,0
10550,RU51o5gz8GgYMU03e_nnvQ,Lindsay,292,541,208,0
10552,N--OQqLEjW24WHZrDfI_JQ,Dan,839,16022,15487,0
10564,2xT2ekjhxi0PhF3_ueiVkw,Big Mama's,536,1423,679,0
10586,GedWyXyugYQuZQpE2jCCPA,Jessica,236,311,108,0
10606,63hpZgj7peTKizDs4zeKZA,Teresa,1276,3196,2059,0
10646,S9Jw00eZHVj5_0sOM_C5Rg,Patrick,1484,1761,992,0
10665,3QnoTcrxuafMCoTzW_AH7A,Sari Marissa,1403,24224,21584,0
10743,X_wC1rgLot5xYG1-fzEpaQ,Enrique,1762,12703,7522,0
10747,LbtFyFzsdt-d2XDlIGVsaQ,Kelly,211,746,330,0
10766,OSbsKRElSvTTy2ciYOAe6A,Ashley,74,73,25,0
10794,qusT308NrdItD1aOPcy0gA,Kieu,44,79,63,0
10804,3mq-KPG-nkDGqLdB7uGuHw,Mike,262,224,59,0
10816,DZfglrzAUy3ZxCUTEWEShg,Emily,12,44,5,0
10824,3mwDKPB6gTe_a3V0SDzc9Q,Missy,228,129,40,0
10833,fvYeQRtSc8iKDOr83SB3ow,Ernest,318,270,91,0
10836,TlfhapcU1MSBju3obLS11A,Chris,498,444,197,0
10858,eDCXJETgBA5sw_6lRGZ7WQ,Megan,544,2116,1301,0
10864,KNnHVB8B5UBe3QZNZthdDg,matt,17,34,29,0
10910,9oW3jYtau-KYdK2TmfImhQ,Kelly,90,186,71,0
10950,VxQdmAO6lghp7_ZG0hpojA,Teri,577,1432,409,0
10956,tXy_y1V-YjboaLR69U450A,Tania,149,146,33,0
10971,tPL1527smZZ3MRXkR6TNWA,Dieu,78,203,125,0
10975,dWqLCGxMqfSoGheVuQK9FQ,Emily,460,641,238,0
10977,qIossUhtsJ55_ciRTEqiPQ,P,660,918,523,0
10986,Txa_sNMUSHfNzHwaV034fQ,Amber,1982,6875,4317,0
11001,lNcElI4UYyjYaYNV5LkR6Q,Mare,73,128,39,0
11050,wpa8tw5ygC-1SBHwoJl5Bg,Rose,27,53,8,0
11051,YvLfDY8vGXXbM0IrzxK0jg,Britta,34,25,3,0
11062,TWN_CwHTFOrJnYMOYCXyTw,Rusty,68,161,50,0
11126,LD3-McbNrxmxPwRd7y6vFg,Mickey,949,799,298,0
11149,xiIcDcICbtOV5jULu4bUIA,Eddie,633,538,256,0
11156,mQ5bv7uCuFiHTIHCzT3Tyw,Tara,599,758,394,0
11160,dOZrsUPcwQjdIU1z1MpbjQ,Jt,22,27,3,0
11162,cQU8IWVEJYcklBJbW9CzdQ,Ash,303,746,403,0
11226,yRgmyex9EXjFN5zDbxQkfw,Ned,175,225,77,0
11248,VhCM17PRd8r4y52DwlxFRQ,Michael,14,7,1,0
11272,QE-3ugRXxw-xfZTkmA_9nA,Scott,104,162,16,0
11301,jkEB5-1UpIhfuEV2P-5GtA,Chris,37,38,17,0
11312,g1hPkx2awhUCG_u_6_5nbw,Antony,58,52,15,0
11320,qMUVULJZ_acMAm78dx8IQg,Dawn,687,1328,272,0
11340,EMJV9rib660I4RpMsbzWbg,Jennifer,748,3336,1547,0
11345,QcPN-Dee_dU2IWno-f2oYA,Lindsay,467,403,263,0
11400,vNbr4JUZtIDB34xT-1n8ew,Jeremia,420,539,201,0
11409,Bjcbkfb_fJ8TViEmEF0tQw,Katie,251,207,131,0
11414,zDmZ3--DU1s-uvbBdgJ-hQ,Raechel,310,787,396,0
11451,qjfMBIZpQT9DDtw_BWCopQ,Rachel,2331,17903,15223,0
11454,efMDfLm2k7LY6l5sg4t8fQ,Leila,1422,5949,4122,0
11460,ppsm8EDKjA1fp1yTCP3RrQ,Steve,1187,4419,1625,0
11465,q9xvmPmvqRN5Ms4AfzJS4A,Linda,483,3495,2668,0
11495,t8OR3LyOiQeuciKoTGVq9A,Richard,89,57,16,0
11540,JMjLWYbP-d9tlYAkLz1Ogw,Katie,70,176,24,0
11618,TcUwEVZH0UWFUzkTVBLOJA,Jeremy,402,380,152,0
11624,RKfETgoe0wuZds8EMDBw0Q,Marcus,1286,2364,1120,0
11644,fFpY0wn4bQN-o3bQMuHZQw,Brittany,137,297,140,0
11650,eomuD528KIS5B7wPoQQqdg,Claire,357,763,239,0
11663,29snpxOsSJtFbcgmMIX1FA,Lou,695,848,313,0
11742,CXkNw8XF0_5e6V7egF_Bbw,Rob,9,18,2,0
11749,hCVUc1201tujHb6jKkew3g,Julie,54,45,9,0
11755,1wznt1BOXSQBuJnQcLHLiw,Steve,547,306,81,0
11798,g9BnDbVaqizS6cIxDp0X1A,Jennifer,46,170,23,0
11814,LkppvmQ5Zc5eogJpDIuwJA,Kim,161,375,184,0
11817,qb93lt68RXCsrmAc9AYJeQ,Rizwan,199,418,106,0
11831,owRJSf6XpxG0d9vBl04uAQ,Tim,565,905,352,0
11832,0pY1gYe_nyrBHhKex-nhgw,Brad,755,1703,540,0
11859,qmXKvtJe83rMLXsvkRMlBQ,Amanda,765,3515,1947,0
11861,goySBsZ3QJfSaElPIDIzLw,Secret,169,149,47,0
11866,w1MTbWk9YnJwn_xqkfnPXg,Tara,133,207,50,0
11871,4ZjlWBt1697Q1eqwxrldtQ,Jim,71,373,70,0
11948,hVUcXc-qwDlj_ihiD6Xuyg,Ben,35,111,42,0
11954,aPTwqLnmlJuRXIh2t-2uRA,Craig,161,553,116,0
11975,zhu_jpEw5pAdrGXc_TC9aA,Anna,15,16,6,0
11990,F_8jMuQXDvCNbD0pbp68Wg,Renee,445,566,348,0
11998,ySqKXdWrWSsMk9hHAORlSA,Phillip,1544,1949,965,0
12017,py-vs2IuMuZ8xosexJuPGQ,Kale,138,264,142,0
12025,sNzcFf1ssrVKmMtVY4weAg,Ricky,22,7,2,0
12026,1sH89m2CFbR703kjJ2vA9w,Emily,195,746,442,0
12041,AihjjVmWIghfw2eSfxv85A,Rebecca,52,74,31,0
12048,brzvxQ58PnauqRULbOpbcQ,Margaret,406,710,319,0
12056,NirQra4veQPXp2Ndjgmkdg,Drew,41,39,10,0
12103,4TCOItk-gIJROyNA5ftZ-Q,Alma,1044,4333,2546,0
12148,8K1LaOEc6yEEAjv85wFQMQ,Cara,30,66,36,0
12179,l54aAMxzw3-CLzYEKDQ76w,Tim,47,27,1,0
12201,dk5yqirSwDH7Cpp52NdhUA,Teri,721,1616,796,0
12221,ddkkBOixZB1NVEVIjW3-Qw,Melissa,157,644,235,0
12283,wc6shzqAuV0pmczk9sPYaA,Alex,33,44,20,0
12286,iqq1yl2u8D3Pe0PNTOU6hw,Brian,200,332,118,0
12289,8sW6YwBkyO4LhWvhknmzog,Susan,673,854,298,0
12292,X5Djrtdg4vDXx2tHwhxQxw,Susie,45,31,5,0
12304,806piRS5Ueod_7oNHQDW-Q,Julia,201,1024,768,0
12345,xsGzNrgevS7SZps--J2WsQ,Stephanie,62,133,37,0
12425,LHs9T_kZVXpTmlPh7PMVHg,Rachel,17,29,7,0
12468,PGkMTm3hiermfR6TE498bw,Jackie,435,514,93,0
12484,KlVly5IFaq4Q3FRxrxMN1g,Larry,519,759,162,0
12528,0sl4I8R7znWXp_K4A0nZ_w,Eric,1160,5819,3632,0
12537,x4LZiqi9qyxQPi7cCrl3sw,Robyn,91,110,52,0
12547,Ok0CejFdk5gVt9CMBSvjQg,Tracy,43,100,35,0
12580,XT8U_rCZ4c15BoFkDjkOIA,Nicole,244,562,264,0
12612,Kw8tMujemhHpVB_RHwmE3g,Sam,453,717,438,0
12639,q0nf0MjkYNlW_nrnOpz1BQ,Ivan,468,1461,984,0
12652,KnPrhgAtSuUEA4PYSLFDVg,Nicole,324,609,167,0
12697,9toDZ2p-Ao0CH7-UjKcw7A,Gordon,57,155,87,0
12708,Hm0diOkWwpo9zotlJlqMUQ,May,2481,106525,102954,0
12776,OQhtUvY2Ozi_4oroQ7wNxA,Tracey,26,45,3,0
12788,C0h0_bwIAUIuml-8n5rAvA,Joanna,108,133,36,0
12808,ILicYV0XNcbfiWEgWlIZ8g,Lauren,192,363,178,0
12866,FUUEU3ZN5cL1nNNR2AYZuw,Jonny,537,621,167,0
12871,QIrRtBlEv_x4AyNSLn7Iqw,Mark,349,214,42,0
12875,6APJlluOroa7JVxZtmt_6A,Josh,1082,3533,2193,0
12890,A0ssDikuj0SQr9mVqnh91Q,Heather,104,176,84,0
12898,5BVzkYPbj267sLpVEWCFvw,Jason,12,14,1,0
12908,ityYrtS2gWtRYzC0qMxuEg,John,661,419,162,0
12936,66p5trg6e3cxqs636hTrpQ,Martha,32,35,19,0
12966,AYKYL-FlduESpxxgbjN6BQ,Mike,378,499,218,0
12970,yVmdLEG5ayP55s_psPoy8Q,Michael,62,331,278,0
12985,UzwyDxJzOVocGcxTUW7j9Q,Mary Grace,23,22,3,0
13000,jK5ZpPMizvQ6QTzLS48ZSg,Jess,165,252,157,0
13020,KhhlZrnwPbJsgLN5tNrIFQ,Shannon,187,346,129,0
